FieldID,auxin,gibberellin,cytokinin,ethylene,abscisicAcid,nitrogen,phosphorus,magnesium,sulfur,silicon,plantGrowth
143746,AuxinAN,gibberellinAN,cytokininNA,ethyleneNA,abscisicAcidNA,NitrogenLow,phosphorusAN,magnesiumLow,sulfurMN,siliconMN,MediumGrowth
124727,AuxinAN,gibberellinAN,cytokininNA,ethyleneLow,abscisicAcidAN,NitrogenMN,phosphorusAN,magnesiumLow,sulfurMN,siliconLow,HighGrowth
135370,AuxinAN,gibberellinAN,cytokininAN,ethyleneNA,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumMN,sulfurLow,siliconLow,HighGrowth
113237,AuxinAN,gibberellinAN,cytokininNA,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusLow,magnesiumMN,sulfurAN,siliconLow,HighGrowth
127213,AuxinNA,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusLow,magnesiumAN,sulfurMN,siliconLow,MediumGrowth
131072,AuxinLow,gibberellinLow,cytokininNA,ethyleneLow,abscisicAcidNA,NitrogenLow,phosphorusAN,magnesiumAN,sulfurMN,siliconLow,LowGrowth
175938,AuxinLow,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumMN,sulfurMN,siliconMN,HighGrowth
118061,AuxinNA,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumAN,sulfurLow,siliconLow,LowGrowth
121076,AuxinNA,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidAN,NitrogenAN,phosphorusAN,magnesiumMN,sulfurAN,siliconMN,HighGrowth
115990,AuxinLow,gibberellinLow,cytokininNA,ethyleneNA,abscisicAcidLow,NitrogenMN,phosphorusMN,magnesiumMN,sulfurMN,siliconAN,HighGrowth
133262,AuxinNA,gibberellinLow,cytokininAN,ethyleneAN,abscisicAcidAN,NitrogenAN,phosphorusAN,magnesiumLow,sulfurAN,siliconMN,HighGrowth
139800,AuxinNA,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumMN,sulfurMN,siliconAN,LowGrowth
190574,AuxinAN,gibberellinNA,cytokininAN,ethyleneNA,abscisicAcidLow,NitrogenLow,phosphorusMN,magnesiumAN,sulfurLow,siliconAN,MediumGrowth
212939,AuxinAN,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumAN,sulfurLow,siliconAN,MediumGrowth
120609,AuxinNA,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidLow,NitrogenLow,phosphorusMN,magnesiumAN,sulfurAN,siliconMN,LowGrowth
147107,AuxinLow,gibberellinNA,cytokininLow,ethyleneLow,abscisicAcidLow,NitrogenAN,phosphorusMN,magnesiumLow,sulfurLow,siliconLow,LowGrowth
204772,AuxinLow,gibberellinNA,cytokininNA,ethyleneAN,abscisicAcidAN,NitrogenLow,phosphorusMN,magnesiumMN,sulfurLow,siliconLow,MediumGrowth
194939,AuxinAN,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumAN,sulfurMN,siliconMN,HighGrowth
207229,AuxinAN,gibberellinLow,cytokininAN,ethyleneAN,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumMN,sulfurMN,siliconLow,HighGrowth
128898,AuxinNA,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumMN,sulfurMN,siliconAN,HighGrowth
177067,AuxinAN,gibberellinLow,cytokininLow,ethyleneNA,abscisicAcidAN,NitrogenAN,phosphorusAN,magnesiumAN,sulfurLow,siliconAN,MediumGrowth
181405,AuxinAN,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenAN,phosphorusLow,magnesiumAN,sulfurLow,siliconAN,MediumGrowth
185039,AuxinLow,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidNA,NitrogenLow,phosphorusAN,magnesiumAN,sulfurLow,siliconMN,LowGrowth
115192,AuxinLow,gibberellinAN,cytokininAN,ethyleneAN,abscisicAcidLow,NitrogenLow,phosphorusMN,magnesiumMN,sulfurAN,siliconMN,HighGrowth
193463,AuxinAN,gibberellinLow,cytokininAN,ethyleneLow,abscisicAcidAN,NitrogenMN,phosphorusLow,magnesiumAN,sulfurLow,siliconMN,HighGrowth
171279,AuxinAN,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidNA,NitrogenAN,phosphorusLow,magnesiumAN,sulfurMN,siliconMN,HighGrowth
202096,AuxinAN,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidLow,NitrogenAN,phosphorusMN,magnesiumAN,sulfurMN,siliconAN,HighGrowth
173026,AuxinLow,gibberellinLow,cytokininNA,ethyleneLow,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumMN,sulfurMN,siliconMN,HighGrowth
142002,AuxinAN,gibberellinNA,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenAN,phosphorusAN,magnesiumAN,sulfurLow,siliconLow,LowGrowth
201075,AuxinNA,gibberellinLow,cytokininLow,ethyleneAN,abscisicAcidLow,NitrogenMN,phosphorusAN,magnesiumAN,sulfurMN,siliconMN,HighGrowth
140592,AuxinAN,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumMN,sulfurAN,siliconAN,HighGrowth
150109,AuxinNA,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidAN,NitrogenMN,phosphorusAN,magnesiumAN,sulfurAN,siliconMN,HighGrowth
126353,AuxinLow,gibberellinNA,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenMN,phosphorusMN,magnesiumLow,sulfurLow,siliconAN,MediumGrowth
148109,AuxinAN,gibberellinAN,cytokininNA,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusLow,magnesiumMN,sulfurAN,siliconLow,LowGrowth
213631,AuxinNA,gibberellinLow,cytokininLow,ethyleneAN,abscisicAcidAN,NitrogenLow,phosphorusLow,magnesiumMN,sulfurMN,siliconMN,HighGrowth
140245,AuxinLow,gibberellinAN,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusLow,magnesiumLow,sulfurLow,siliconAN,LowGrowth
195761,AuxinAN,gibberellinLow,cytokininNA,ethyleneLow,abscisicAcidLow,NitrogenLow,phosphorusMN,magnesiumAN,sulfurMN,siliconMN,HighGrowth
158158,AuxinLow,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidLow,NitrogenLow,phosphorusMN,magnesiumLow,sulfurAN,siliconLow,LowGrowth
203353,AuxinNA,gibberellinNA,cytokininNA,ethyleneNA,abscisicAcidAN,NitrogenLow,phosphorusAN,magnesiumLow,sulfurLow,siliconLow,LowGrowth
130597,AuxinNA,gibberellinLow,cytokininLow,ethyleneNA,abscisicAcidAN,NitrogenLow,phosphorusAN,magnesiumAN,sulfurLow,siliconMN,LowGrowth
208220,AuxinNA,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidLow,NitrogenMN,phosphorusMN,magnesiumLow,sulfurMN,siliconLow,LowGrowth
176342,AuxinAN,gibberellinLow,cytokininAN,ethyleneLow,abscisicAcidNA,NitrogenAN,phosphorusAN,magnesiumMN,sulfurAN,siliconAN,HighGrowth
212166,AuxinAN,gibberellinNA,cytokininNA,ethyleneAN,abscisicAcidNA,NitrogenMN,phosphorusAN,magnesiumMN,sulfurMN,siliconLow,HighGrowth
187114,AuxinNA,gibberellinNA,cytokininAN,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusLow,magnesiumMN,sulfurAN,siliconAN,MediumGrowth
137529,AuxinLow,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidLow,NitrogenMN,phosphorusMN,magnesiumAN,sulfurMN,siliconMN,HighGrowth
166953,AuxinNA,gibberellinLow,cytokininNA,ethyleneLow,abscisicAcidLow,NitrogenLow,phosphorusMN,magnesiumLow,sulfurLow,siliconMN,LowGrowth
119954,AuxinAN,gibberellinAN,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusAN,magnesiumLow,sulfurMN,siliconLow,MediumGrowth
202327,AuxinAN,gibberellinAN,cytokininAN,ethyleneNA,abscisicAcidAN,NitrogenAN,phosphorusAN,magnesiumMN,sulfurMN,siliconAN,HighGrowth
126368,AuxinAN,gibberellinAN,cytokininAN,ethyleneNA,abscisicAcidNA,NitrogenMN,phosphorusAN,magnesiumLow,sulfurAN,siliconLow,MediumGrowth
128975,AuxinLow,gibberellinAN,cytokininAN,ethyleneNA,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumLow,sulfurLow,siliconMN,LowGrowth
205414,AuxinAN,gibberellinLow,cytokininLow,ethyleneNA,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumAN,sulfurAN,siliconLow,MediumGrowth
128574,AuxinAN,gibberellinLow,cytokininLow,ethyleneNA,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumMN,sulfurMN,siliconAN,HighGrowth
120114,AuxinLow,gibberellinLow,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusAN,magnesiumLow,sulfurLow,siliconMN,LowGrowth
111399,AuxinLow,gibberellinAN,cytokininNA,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusLow,magnesiumLow,sulfurAN,siliconLow,LowGrowth
208961,AuxinLow,gibberellinAN,cytokininNA,ethyleneLow,abscisicAcidAN,NitrogenLow,phosphorusLow,magnesiumLow,sulfurLow,siliconMN,LowGrowth
152655,AuxinLow,gibberellinLow,cytokininAN,ethyleneLow,abscisicAcidLow,NitrogenLow,phosphorusLow,magnesiumLow,sulfurMN,siliconMN,MediumGrowth
134741,AuxinNA,gibberellinNA,cytokininLow,ethyleneAN,abscisicAcidAN,NitrogenAN,phosphorusAN,magnesiumAN,sulfurLow,siliconLow,LowGrowth
174237,AuxinLow,gibberellinLow,cytokininAN,ethyleneLow,abscisicAcidAN,NitrogenAN,phosphorusMN,magnesiumLow,sulfurAN,siliconMN,HighGrowth
132076,AuxinLow,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidAN,NitrogenAN,phosphorusMN,magnesiumMN,sulfurLow,siliconMN,HighGrowth
211778,AuxinNA,gibberellinNA,cytokininLow,ethyleneAN,abscisicAcidLow,NitrogenAN,phosphorusMN,magnesiumLow,sulfurMN,siliconAN,MediumGrowth
128186,AuxinAN,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumMN,sulfurAN,siliconMN,HighGrowth
212559,AuxinLow,gibberellinNA,cytokininNA,ethyleneNA,abscisicAcidAN,NitrogenAN,phosphorusMN,magnesiumAN,sulfurLow,siliconMN,MediumGrowth
188139,AuxinLow,gibberellinAN,cytokininNA,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusLow,magnesiumAN,sulfurMN,siliconAN,LowGrowth
175711,AuxinAN,gibberellinLow,cytokininAN,ethyleneLow,abscisicAcidAN,NitrogenLow,phosphorusLow,magnesiumMN,sulfurMN,siliconLow,HighGrowth
195192,AuxinLow,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumMN,sulfurAN,siliconMN,HighGrowth
185588,AuxinAN,gibberellinAN,cytokininAN,ethyleneLow,abscisicAcidLow,NitrogenLow,phosphorusMN,magnesiumAN,sulfurAN,siliconAN,HighGrowth
136731,AuxinAN,gibberellinLow,cytokininNA,ethyleneAN,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumAN,sulfurAN,siliconMN,HighGrowth
174812,AuxinLow,gibberellinNA,cytokininNA,ethyleneAN,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumMN,sulfurLow,siliconMN,LowGrowth
135557,AuxinAN,gibberellinNA,cytokininNA,ethyleneNA,abscisicAcidLow,NitrogenMN,phosphorusAN,magnesiumMN,sulfurMN,siliconAN,HighGrowth
198615,AuxinLow,gibberellinAN,cytokininAN,ethyleneAN,abscisicAcidAN,NitrogenMN,phosphorusAN,magnesiumAN,sulfurMN,siliconMN,HighGrowth
147824,AuxinLow,gibberellinAN,cytokininAN,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumAN,sulfurAN,siliconLow,HighGrowth
182289,AuxinLow,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenLow,phosphorusAN,magnesiumMN,sulfurMN,siliconLow,HighGrowth
200010,AuxinNA,gibberellinLow,cytokininAN,ethyleneAN,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumAN,sulfurAN,siliconMN,MediumGrowth
132418,AuxinNA,gibberellinNA,cytokininAN,ethyleneAN,abscisicAcidNA,NitrogenAN,phosphorusLow,magnesiumMN,sulfurMN,siliconMN,HighGrowth
187811,AuxinAN,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumMN,sulfurAN,siliconLow,HighGrowth
178430,AuxinLow,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidNA,NitrogenLow,phosphorusAN,magnesiumAN,sulfurAN,siliconLow,LowGrowth
111846,AuxinLow,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumMN,sulfurMN,siliconLow,HighGrowth
203612,AuxinAN,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenAN,phosphorusAN,magnesiumAN,sulfurLow,siliconMN,HighGrowth
164006,AuxinAN,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidAN,NitrogenLow,phosphorusMN,magnesiumAN,sulfurAN,siliconLow,HighGrowth
175638,AuxinNA,gibberellinLow,cytokininAN,ethyleneAN,abscisicAcidLow,NitrogenMN,phosphorusMN,magnesiumLow,sulfurMN,siliconMN,HighGrowth
191517,AuxinAN,gibberellinAN,cytokininAN,ethyleneLow,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumLow,sulfurAN,siliconAN,HighGrowth
182866,AuxinNA,gibberellinAN,cytokininAN,ethyleneLow,abscisicAcidLow,NitrogenMN,phosphorusAN,magnesiumLow,sulfurMN,siliconMN,HighGrowth
113729,AuxinLow,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenLow,phosphorusAN,magnesiumLow,sulfurAN,siliconMN,LowGrowth
175079,AuxinAN,gibberellinLow,cytokininAN,ethyleneLow,abscisicAcidLow,NitrogenAN,phosphorusLow,magnesiumMN,sulfurMN,siliconLow,HighGrowth
138128,AuxinAN,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumMN,sulfurLow,siliconAN,HighGrowth
154198,AuxinNA,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidAN,NitrogenLow,phosphorusLow,magnesiumAN,sulfurLow,siliconLow,LowGrowth
149510,AuxinLow,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidLow,NitrogenLow,phosphorusMN,magnesiumAN,sulfurAN,siliconAN,MediumGrowth
125229,AuxinAN,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenLow,phosphorusLow,magnesiumLow,sulfurAN,siliconLow,LowGrowth
147683,AuxinNA,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumLow,sulfurAN,siliconLow,MediumGrowth
179562,AuxinLow,gibberellinLow,cytokininAN,ethyleneAN,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumLow,sulfurAN,siliconMN,HighGrowth
150836,AuxinLow,gibberellinNA,cytokininNA,ethyleneLow,abscisicAcidAN,NitrogenLow,phosphorusAN,magnesiumLow,sulfurMN,siliconLow,LowGrowth
196310,AuxinAN,gibberellinLow,cytokininLow,ethyleneAN,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumMN,sulfurMN,siliconLow,HighGrowth
165991,AuxinLow,gibberellinNA,cytokininAN,ethyleneAN,abscisicAcidLow,NitrogenMN,phosphorusMN,magnesiumAN,sulfurMN,siliconMN,HighGrowth
209208,AuxinNA,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenMN,phosphorusAN,magnesiumLow,sulfurAN,siliconLow,MediumGrowth
163921,AuxinLow,gibberellinLow,cytokininAN,ethyleneAN,abscisicAcidAN,NitrogenLow,phosphorusMN,magnesiumAN,sulfurAN,siliconMN,HighGrowth
178165,AuxinAN,gibberellinAN,cytokininLow,ethyleneNA,abscisicAcidLow,NitrogenLow,phosphorusLow,magnesiumLow,sulfurMN,siliconAN,MediumGrowth
197806,AuxinNA,gibberellinNA,cytokininAN,ethyleneNA,abscisicAcidLow,NitrogenMN,phosphorusAN,magnesiumMN,sulfurLow,siliconAN,MediumGrowth
198251,AuxinAN,gibberellinNA,cytokininNA,ethyleneAN,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumLow,sulfurMN,siliconAN,LowGrowth
179088,AuxinNA,gibberellinLow,cytokininAN,ethyleneLow,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumMN,sulfurMN,siliconMN,HighGrowth
143867,AuxinNA,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumMN,sulfurLow,siliconAN,LowGrowth
141134,AuxinAN,gibberellinLow,cytokininNA,ethyleneAN,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumMN,sulfurAN,siliconMN,HighGrowth
175583,AuxinNA,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumLow,sulfurLow,siliconMN,LowGrowth
133690,AuxinAN,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumAN,sulfurMN,siliconAN,HighGrowth
147626,AuxinLow,gibberellinLow,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenLow,phosphorusMN,magnesiumAN,sulfurMN,siliconMN,MediumGrowth
168965,AuxinLow,gibberellinAN,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenMN,phosphorusLow,magnesiumAN,sulfurLow,siliconAN,LowGrowth
146664,AuxinLow,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidLow,NitrogenLow,phosphorusLow,magnesiumMN,sulfurAN,siliconAN,MediumGrowth
114349,AuxinNA,gibberellinAN,cytokininAN,ethyleneAN,abscisicAcidAN,NitrogenMN,phosphorusLow,magnesiumLow,sulfurAN,siliconMN,HighGrowth
141824,AuxinAN,gibberellinNA,cytokininLow,ethyleneLow,abscisicAcidNA,NitrogenMN,phosphorusMN,magnesiumAN,sulfurLow,siliconLow,MediumGrowth
188850,AuxinLow,gibberellinNA,cytokininAN,ethyleneAN,abscisicAcidLow,NitrogenAN,phosphorusLow,magnesiumLow,sulfurLow,siliconAN,LowGrowth
204493,AuxinAN,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidNA,NitrogenMN,phosphorusLow,magnesiumMN,sulfurMN,siliconAN,HighGrowth
133613,AuxinAN,gibberellinLow,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumAN,sulfurLow,siliconMN,MediumGrowth
194701,AuxinLow,gibberellinLow,cytokininAN,ethyleneLow,abscisicAcidLow,NitrogenLow,phosphorusMN,magnesiumAN,sulfurAN,siliconAN,HighGrowth
137671,AuxinAN,gibberellinLow,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenMN,phosphorusAN,magnesiumAN,sulfurLow,siliconMN,HighGrowth
122026,AuxinAN,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenMN,phosphorusLow,magnesiumAN,sulfurLow,siliconAN,HighGrowth
131879,AuxinNA,gibberellinAN,cytokininAN,ethyleneLow,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumAN,sulfurAN,siliconMN,HighGrowth
126406,AuxinNA,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidLow,NitrogenLow,phosphorusLow,magnesiumMN,sulfurLow,siliconAN,LowGrowth
186727,AuxinNA,gibberellinNA,cytokininNA,ethyleneAN,abscisicAcidNA,NitrogenMN,phosphorusMN,magnesiumLow,sulfurMN,siliconAN,MediumGrowth
155133,AuxinNA,gibberellinLow,cytokininAN,ethyleneAN,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumMN,sulfurAN,siliconAN,HighGrowth
129983,AuxinLow,gibberellinLow,cytokininAN,ethyleneAN,abscisicAcidAN,NitrogenAN,phosphorusMN,magnesiumLow,sulfurLow,siliconMN,HighGrowth
112484,AuxinLow,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumAN,sulfurAN,siliconAN,LowGrowth
137670,AuxinAN,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidNA,NitrogenAN,phosphorusLow,magnesiumLow,sulfurMN,siliconLow,LowGrowth
192857,AuxinAN,gibberellinLow,cytokininNA,ethyleneAN,abscisicAcidAN,NitrogenAN,phosphorusMN,magnesiumLow,sulfurMN,siliconLow,HighGrowth
144172,AuxinAN,gibberellinNA,cytokininNA,ethyleneAN,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumLow,sulfurAN,siliconLow,LowGrowth
194753,AuxinNA,gibberellinNA,cytokininNA,ethyleneLow,abscisicAcidNA,NitrogenMN,phosphorusMN,magnesiumMN,sulfurAN,siliconMN,MediumGrowth
121211,AuxinLow,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidLow,NitrogenLow,phosphorusMN,magnesiumAN,sulfurMN,siliconMN,HighGrowth
145653,AuxinLow,gibberellinNA,cytokininLow,ethyleneAN,abscisicAcidLow,NitrogenMN,phosphorusMN,magnesiumLow,sulfurMN,siliconLow,HighGrowth
121455,AuxinNA,gibberellinNA,cytokininLow,ethyleneLow,abscisicAcidLow,NitrogenAN,phosphorusLow,magnesiumMN,sulfurAN,siliconMN,MediumGrowth
206552,AuxinNA,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidAN,NitrogenAN,phosphorusAN,magnesiumAN,sulfurMN,siliconLow,MediumGrowth
207951,AuxinLow,gibberellinAN,cytokininAN,ethyleneAN,abscisicAcidAN,NitrogenMN,phosphorusLow,magnesiumMN,sulfurMN,siliconAN,HighGrowth
138662,AuxinLow,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidLow,NitrogenAN,phosphorusAN,magnesiumAN,sulfurMN,siliconMN,HighGrowth
191518,AuxinNA,gibberellinAN,cytokininLow,ethyleneNA,abscisicAcidLow,NitrogenMN,phosphorusMN,magnesiumLow,sulfurAN,siliconMN,HighGrowth
111346,AuxinNA,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidNA,NitrogenLow,phosphorusMN,magnesiumMN,sulfurAN,siliconLow,MediumGrowth
121412,AuxinLow,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidAN,NitrogenAN,phosphorusMN,magnesiumAN,sulfurMN,siliconMN,HighGrowth
130326,AuxinLow,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidAN,NitrogenAN,phosphorusAN,magnesiumMN,sulfurLow,siliconAN,HighGrowth
202008,AuxinNA,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidAN,NitrogenMN,phosphorusLow,magnesiumLow,sulfurLow,siliconLow,MediumGrowth
190468,AuxinNA,gibberellinAN,cytokininNA,ethyleneLow,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumLow,sulfurLow,siliconMN,LowGrowth
176949,AuxinNA,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumLow,sulfurMN,siliconMN,MediumGrowth
126678,AuxinAN,gibberellinLow,cytokininLow,ethyleneAN,abscisicAcidLow,NitrogenAN,phosphorusMN,magnesiumLow,sulfurMN,siliconMN,HighGrowth
207544,AuxinAN,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenMN,phosphorusAN,magnesiumAN,sulfurAN,siliconLow,LowGrowth
177755,AuxinNA,gibberellinAN,cytokininNA,ethyleneLow,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumLow,sulfurMN,siliconMN,LowGrowth
194516,AuxinLow,gibberellinNA,cytokininNA,ethyleneNA,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumMN,sulfurAN,siliconAN,LowGrowth
137833,AuxinLow,gibberellinNA,cytokininLow,ethyleneLow,abscisicAcidLow,NitrogenMN,phosphorusMN,magnesiumLow,sulfurAN,siliconAN,MediumGrowth
179928,AuxinAN,gibberellinAN,cytokininNA,ethyleneLow,abscisicAcidAN,NitrogenMN,phosphorusLow,magnesiumAN,sulfurLow,siliconAN,HighGrowth
133443,AuxinNA,gibberellinAN,cytokininNA,ethyleneLow,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumLow,sulfurMN,siliconAN,LowGrowth
127446,AuxinLow,gibberellinAN,cytokininNA,ethyleneLow,abscisicAcidNA,NitrogenMN,phosphorusMN,magnesiumLow,sulfurAN,siliconAN,MediumGrowth
116870,AuxinLow,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumLow,sulfurMN,siliconLow,HighGrowth
188053,AuxinNA,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumMN,sulfurAN,siliconAN,LowGrowth
203473,AuxinLow,gibberellinNA,cytokininNA,ethyleneAN,abscisicAcidNA,NitrogenLow,phosphorusAN,magnesiumLow,sulfurAN,siliconAN,LowGrowth
130031,AuxinLow,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidLow,NitrogenAN,phosphorusMN,magnesiumLow,sulfurAN,siliconMN,HighGrowth
138284,AuxinLow,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumMN,sulfurLow,siliconMN,HighGrowth
151808,AuxinAN,gibberellinLow,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenAN,phosphorusLow,magnesiumAN,sulfurAN,siliconMN,HighGrowth
151141,AuxinNA,gibberellinLow,cytokininNA,ethyleneLow,abscisicAcidAN,NitrogenAN,phosphorusMN,magnesiumMN,sulfurLow,siliconAN,MediumGrowth
199622,AuxinAN,gibberellinNA,cytokininAN,ethyleneNA,abscisicAcidNA,NitrogenMN,phosphorusMN,magnesiumLow,sulfurAN,siliconAN,MediumGrowth
119375,AuxinLow,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidAN,NitrogenMN,phosphorusLow,magnesiumMN,sulfurMN,siliconMN,HighGrowth
155182,AuxinNA,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumLow,sulfurMN,siliconLow,MediumGrowth
182994,AuxinAN,gibberellinLow,cytokininAN,ethyleneAN,abscisicAcidLow,NitrogenAN,phosphorusMN,magnesiumAN,sulfurLow,siliconAN,HighGrowth
210743,AuxinNA,gibberellinAN,cytokininAN,ethyleneLow,abscisicAcidNA,NitrogenLow,phosphorusAN,magnesiumAN,sulfurMN,siliconLow,MediumGrowth
128397,AuxinLow,gibberellinAN,cytokininAN,ethyleneLow,abscisicAcidNA,NitrogenLow,phosphorusMN,magnesiumAN,sulfurLow,siliconMN,HighGrowth
211892,AuxinAN,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidNA,NitrogenAN,phosphorusLow,magnesiumAN,sulfurLow,siliconLow,LowGrowth
